"Survey","Reef","Site","Transect","Length_mm","Genus","Species","Number","Comment","Video","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Family","Functional Group"
"Jul_21","Lihou","JulCay_1","T3",NA,"Lethrinus","miniatus",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Lethrinus miniatus",0.00561,3.27671,90,"piscivore",3.77,"Lethrinidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Parupeneus","multifasciatus",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Centropyge","heraldi",2,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Jul_21","Lihou","JulCay_1","T3",NA,"Genicanthus","melanospilos",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Nemateleotris","magnifica",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,"Gobiidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Nemateleotris","magnifica",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,"Gobiidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Halichoeres","chrysus",2,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Halichoeres chrysus",0.01,3.08,12,"invertivore-mobile",3.4,"Labridae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Chaetodon","mertensii",3,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,"Chaetodontidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Genicanthus","watanabei",3,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Hoplolatilus","marcosi",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Lethrinus","miniatus",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Lethrinus miniatus",0.00561,3.27671,90,"piscivore",3.77,"Lethrinidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Labroides","dimidiatus",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,"Labridae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Centropyge","heraldi",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Jul_21","Lihou","JulCay_1","T3",NA,"Chromis","alpha",3,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Pseudanthias","pleurotaenia",12,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,"Serranidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Centropyge","heraldi",1,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Jul_21","Lihou","JulCay_1","T3",NA,"Genicanthus","watanabei",2,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T3",NA,"Hoplolatilus","marcosi",2,NA,"Single","Jul_21_JulCay_1_T3",2021-07-24,-17.383569,151.479055,68,25.6,"outer_reef","flat",3,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T4",NA,"Hoplolatilus","starcki",2,NA,"Single","Jul_21_JulCay_1_T4",2021-07-24,-17.383569,151.479055,59,25.4,"outer_reef","gentle_slope",2,"Hoplolatilus starcki",0.00537,3.03,15.5,"invertivore-mobile",3.4,"Malacanthidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T4",NA,"Hoplolatilus","marcosi",2,NA,"Single","Jul_21_JulCay_1_T4",2021-07-24,-17.383569,151.479055,59,25.4,"outer_reef","gentle_slope",2,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T4",NA,"Gymnocranius","euanus",1,NA,"Single","Jul_21_JulCay_1_T4",2021-07-24,-17.383569,151.479055,59,25.4,"outer_reef","gentle_slope",2,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,"Lethrinidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T4",NA,"Balistoides","viridescens",1,NA,"Single","Jul_21_JulCay_1_T4",2021-07-24,-17.383569,151.479055,59,25.4,"outer_reef","gentle_slope",2,"Balistoides viridescens",0.02442,3.01828,75,"invertivore-mobile",3.33,"Balistidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T4",NA,"Labroides","dimidiatus",1,NA,"Single","Jul_21_JulCay_1_T4",2021-07-24,-17.383569,151.479055,59,25.4,"outer_reef","gentle_slope",2,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,"Labridae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Cephalopholis","leopardus",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Cephalopholis leopardus",0.01259,3.05,24,"piscivore",4.01,"Serranidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Nemateleotris","magnifica",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,"Gobiidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Labroides","dimidiatus",1,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,"Labridae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","starcki",1,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus starcki",0.00537,3.03,15.5,"invertivore-mobile",3.4,"Malacanthidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Lethrinus","miniatus",1,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Lethrinus miniatus",0.00561,3.27671,90,"piscivore",3.77,"Lethrinidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Choerodon","jordani",1,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5,"Labridae","Carnivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Genicanthus","watanabei",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","starcki",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus starcki",0.00537,3.03,15.5,"invertivore-mobile",3.4,"Malacanthidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","randalli",1,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus randalli",0.01122,3.04,15.4,"planktivore",3.5,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","marcosi",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Genicanthus","watanabei",6,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","marcosi",2,NA,"Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T6",NA,"Hoplolatilus","marcosi",2,NA,"Single","Jul_21_JulCay_1_T6",2021-07-24,-17.383569,151.479055,49.3,25.4,"outer_reef","gentle_slope",1,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T6",NA,"Cirrhilabrus","exquisitus",5,NA,"Single","Jul_21_JulCay_1_T6",2021-07-24,-17.383569,151.479055,49.3,25.4,"outer_reef","gentle_slope",1,"Cirrhilabrus exquisitus",0.0166,2.95,12,"planktivore",3.4,"Labridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T6",NA,"Aprion","virescens",1,NA,"Single","Jul_21_JulCay_1_T6",2021-07-24,-17.383569,151.479055,49.3,25.4,"outer_reef","gentle_slope",1,"Aprion virescens",0.012092,3.021243,112,"piscivore",4.28,"Lutjanidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Plectropomus","laevis",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Plectropomus laevis",0.00523,3.23774,125,"piscivore",4.14,"Serranidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Pomacanthus","imperator",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Pomacanthus imperator",0.0371,2.968,40,"invertivore-sessile",2.7,"Pomacanthidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Centropyge","heraldi",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Lutjanus","bohar",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Chlorurus","microrhinos",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Chlorurus microrhinos",0.021734,3.012728,70,"herbivore-detritivore",2.68,"Labridae (Scarinae)","Excavator"
"Jul_21","Lihou","JulCay_1","T7",NA,"Acanthurus","pyroferus",6,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Ctenochaetus","striatus",4,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Pseudodax","moluccanus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Pseudodax moluccanus",0.01122,3.04,30,"invertivore-mobile",2.82,"Labridae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Chromis","iomelas",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Acanthurus","thompsoni",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Scarus","dimidiatus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Jul_21","Lihou","JulCay_1","T7",NA,"Forcipiger","flavissimus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Dascyllus","reticulatus",6,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Chromis","iomelas",4,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Cantherhines","dumerilii",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,"Monacanthidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Ctenochaetus","striatus",2,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Acanthurus","pyroferus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Acanthurus","pyroferus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Chaetodon","kleinii",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18,"Chaetodontidae","Corallivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Nemateleotris","magnifica",2,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,"Gobiidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Lutjanus","bohar",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Acanthurus","dussumieri",5,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Acanthurus dussumieri",0.037995,2.83451,54,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T7",NA,"Lutjanus","bohar",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Chromis","iomelas",8,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Macolor","niger",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Macolor niger",0.0217,2.97,75,"planktivore",4.01,"Lutjanidae","Planktivore"
"Jul_21","Lihou","JulCay_1","T7",NA,"Plectorhinchus","picus",1,NA,"Single","Jul_21_JulCay_1_T7",2021-07-24,-17.383569,151.479055,34.9,25.5,"outer_reef","gentle_slope",3,"Plectorhinchus picus",0.011985,3.05946,84,"invertivore-mobile",3.85,"Haemulidae","Carnivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Cephalopholis","leopardus",1,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Cephalopholis leopardus",0.01259,3.05,24,"piscivore",4.01,"Serranidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Chaetodon","kleinii",2,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18,"Chaetodontidae","Corallivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Chaetodon","mertensii",1,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,"Chaetodontidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Chromis","iomelas",6,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Sufflamen","bursa",1,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Sufflamen bursa",0.0257,2.94,25,"invertivore-mobile",2.9,"Balistidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Dascyllus","reticulatus",5,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Chromis","iomelas",16,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Balistapus","undulatus",2,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Balistapus undulatus",0.0565,2.947,30,"invertivore-mobile",3.37,"Balistidae","Benthic invertivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Melichthys","vidua",1,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Melichthys vidua",0.0058,3.554,40,"omnivore",3.38,"Balistidae","Omnivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Lutjanus","bohar",1,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Jul_21","Lihou","JulCay_1","T8",NA,"Ctenochaetus","striatus",3,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T8",NA,"Acanthurus","olivaceus",2,NA,"Single","Jul_21_JulCay_1_T8",2021-07-24,-17.383569,151.479055,28,25.3,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Jul_21","Lihou","JulCay_1","T5",NA,"Hoplolatilus","marcosi",2,"53m","Single","Jul_21_JulCay_1_T5",2021-07-24,-17.383569,151.479055,70,25.5,"outer_reef","gentle_slope",1,"Hoplolatilus marcosi",0.01122,3.04,12,"planktivore",3.4,"Malacanthidae","Planktivore"
"Jul_21","Lihou","EdnaCay_1","T1",NA,"Pseudanthias","engelhardi",2,"engelhardi","Single","Jul_21_EdnaCay_1_T1",2021-07-18,-17.58730507,151.6020966,96,25.9,"outer_reef","moderate_slope",4,"Pseudanthias engelhardi",0.00933,2.97,10,"planktivore",3.3,"Serranidae","Planktivore"
"Jul_21","Lihou","EdnaCay_1","T1",NA,"Pseudanthias","engelhardi",2,"engelhardi","Single","Jul_21_EdnaCay_1_T1",2021-07-18,-17.58730507,151.6020966,96,25.9,"outer_reef","moderate_slope",4,"Pseudanthias engelhardi",0.01259,3.01,10,"planktivore",3.3,"Serranidae","Planktivore"
"Jul_21","Lihou","EdnaCay_1","T2",NA,"Sargocentron","diadema",1,"diadema","Single","Jul_21_EdnaCay_1_T2",2021-07-18,-17.58730507,151.6020966,86,25.7,"outer_reef","moderate_slope",5,"Sargocentron diadema",0.0117,3.138,17,"invertivore-mobile",3.61,"Holocentridae","Benthic invertivore"
"Jul_21","Lihou","EdnaCay_1","T2",NA,"Sargocentron","diadema",1,"diadema","Single","Jul_21_EdnaCay_1_T2",2021-07-18,-17.58730507,151.6020966,86,25.7,"outer_reef","moderate_slope",5,"Sargocentron diadema",0.0117,3.138,17,"invertivore-mobile",3.61,"Holocentridae","Benthic invertivore"
"Jul_21","Lihou","EdnaCay_1","T3",NA,"Sargocentron","diadema",1,"diadema","Single","Jul_21_EdnaCay_1_T3",2021-07-18,-17.58730507,151.6020966,79,25.7,"outer_reef","moderate_slope",5,"Sargocentron diadema",0.0117,3.138,17,"invertivore-mobile",3.61,"Holocentridae","Benthic invertivore"
"Jul_21","Lihou","EdnaCay_1","T3",NA,"Sargocentron","diadema",1,"diadema","Single","Jul_21_EdnaCay_1_T3",2021-07-18,-17.58730507,151.6020966,79,25.7,"outer_reef","moderate_slope",5,"Sargocentron diadema",0.0117,3.138,17,"invertivore-mobile",3.61,"Holocentridae","Benthic invertivore"
"Jul_21","Lihou","EdnaCay_1","T3",NA,"Pentapodus","aureofasciatus",10,"aureofasciatus","Single","Jul_21_EdnaCay_1_T3",2021-07-18,-17.58730507,151.6020966,79,25.7,"outer_reef","moderate_slope",5,"Pentapodus aureofasciatus",0.01514,2.97,25,"invertivore-mobile",3.5,"Nemipteridae","Carnivore"
"Jul_21","Lihou","EdnaCay_1","T3",NA,"Sargocentron","diadema",1,"diadema","Single","Jul_21_EdnaCay_1_T3",2021-07-18,-17.58730507,151.6020966,79,25.7,"outer_reef","moderate_slope",5,"Sargocentron diadema",0.0117,3.138,17,"invertivore-mobile",3.61,"Holocentridae","Benthic invertivore"
"Jul_21","Lihou","EdnaCay_1","T4",NA,"Hoplolatilus","purpureus",6,"purpureus","Single","Jul_21_EdnaCay_1_T4",2021-07-18,-17.58730507,151.6020966,69,25.6,"outer_reef","moderate_slope",1,"Hoplolatilus purpureus",0.01122,3.04,13,"planktivore",3.4,"Malacanthidae","Planktivore"
