"Survey","Reef","Site","Drop","Frame","Depth","Comment","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size","Family","Functional Group.X"
"Feb_21","Willis","Willis_1","D1",7526,34,NA,"Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Willis","Willis_1","D1",8897,34,NA,"Epinephelus","maculatus",37311011,1,"Epinephelus maculatus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"piscivore","pisci-invertivore",NA,"Serranidae","Carnivore"
"Feb_21","Willis","Willis_1","D1",46541,34,NA,"Fistularia","commersonii",37278001,1,"Fistularia commersonii","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.0112,2.54,1,160,"total length",4.28,68.33,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Fistulariidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",14966,34,"euanus","Gymnocranius","euanus",NA,11,"Gymnocranius euanus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",12964,34,NA,"Lethrinus","olivaceus",NA,1,"Lethrinus olivaceus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Willis","Willis_1","D1",61293,34,NA,"Lethrinus","semicinctus",37351016,20,"Lethrinus semicinctus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.009019,3.094426,1,35,"total length",4.01,24.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",5617,34,NA,"Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Willis","Willis_1","D1",18825,34,"pfluegeri","Mulloidichthys","pfluegeri",NA,2,"Mulloidichthys pfluegeri","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.01023,3.09,1,40,"standard length",3.88,45.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Mullidae","Carnivore"
"Feb_21","Willis","Willis_1","D1",27022,34,NA,"Parupeneus","barberinoides",37355021,1,"Parupeneus barberinoides","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.01047,3.09,1,30,"total length",3.39,28.64,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group","Mullidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",16412,34,NA,"Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.00627,3.195,1,60,"total length",3.44,39.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Mullidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",4719,34,"aureofasciatus","Pentapodus","aureofasciatus",NA,6,"Pentapodus aureofasciatus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Nemipteridae","Carnivore"
"Feb_21","Willis","Willis_1","D1",11469,34,NA,"Pomacanthus","imperator",37365014,2,"Pomacanthus imperator","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.0371,2.968,1,40,"standard length",2.7,49.97,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","spongivore","solitary","Pomacanthidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",17324,34,NA,"Chlorurus","microrhinos",37386020,2,"Chlorurus microrhinos","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.021734,3.012728,1,70,"total length",2.68,36.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","excavator","small group","Labridae (Scarinae)","Excavator"
"Feb_21","Willis","Willis_1","D1",17770,34,NA,"Hipposcarus","longiceps",37386008,1,"Hipposcarus longiceps","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.0161,3.05,1,60,"total length",2.73,29.09,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","cropper/grazer","medium group","Labridae (Scarinae)","Scraper"
"Feb_21","Willis","Willis_1","D1",15398,34,NA,"Siganus","argenteus",37438007,2,"Siganus argenteus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.008344,3.12321,1,40,"total length",2.63,22.2,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","large group","Siganidae","Grazer"
"Feb_21","Willis","Willis_1","D2",42986,45,"albipectoralis","Acanthurus","albipectoralis",NA,3,"Acanthurus albipectoralis","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.01698,2.99,1,33,"total length",3.4,28.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Acanthuridae","Grazer"
"Feb_21","Willis","Willis_1","D2",11079,45,NA,"Acanthurus","dussumieri",37437008,2,"Acanthurus dussumieri","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.037995,2.83451,1,54,"total length",2,36.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group","Acanthuridae","Grazer"
"Feb_21","Willis","Willis_1","D2",17831,45,NA,"Acanthurus","olivaceus",37437016,2,"Acanthurus olivaceus","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.01897,3.055,1,35,"total length",2.26,18.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","detritivore","small group","Acanthuridae","Grazer"
"Feb_21","Willis","Willis_1","D2",37316,45,NA,"Odonus","niger",37465061,25,"Odonus niger","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.0438,2.91,0.751,50,"total length",3.22,39.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group","Balistidae","Planktivore"
"Feb_21","Willis","Willis_1","D2",29454,45,NA,"Sufflamen","fraenatum",37465014,2,"Sufflamen fraenatum","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",37575,45,NA,"Elagatis","bipinnulata",37337029,6,"Elagatis bipinnulata","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.0845,2.556,0.711,180,"total length",3.59,50.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","medium group","Carangidae","Piscivore"
"Feb_21","Willis","Willis_1","D2",26371,45,NA,"Carcharhinus","amblyrhynchos",37018030,4,"Carcharhinus amblyrhynchos","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Willis","Willis_1","D2",34202,45,NA,"Chaetodon","auriga",37365019,2,"Chaetodon auriga","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.037129,2.873369,1,23,"total length",3.13,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","micro-invertivore","pair","Chaetodontidae","Omnivore"
"Feb_21","Willis","Willis_1","D2",15409,45,"mertensii","Chaetodon","mertensii",NA,1,"Chaetodon mertensii","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.004261,3.800466,1,12.5,"total length",2.95,10,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Chaetodontidae","Omnivore"
"Feb_21","Willis","Willis_1","D2",34789,45,NA,"Heniochus","diphreutes",37365005,4,"Heniochus diphreutes","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.02188,3.02,1,21,"total length",3.4,15.7,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Chaetodontidae","Planktivore"
"Feb_21","Willis","Willis_1","D2",33477,45,"longipes","Hologymnosus","longipes",NA,2,"Hologymnosus longipes","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",23962,45,"euanus","Gymnocranius","euanus",NA,8,"Gymnocranius euanus","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",40233,45,"microdon","Gymnocranius","microdon",NA,1,"Gymnocranius microdon","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.01778,2.97,1,45,"total length",3.39,35.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",6585,45,NA,"Lethrinus","semicinctus",37351016,13,"Lethrinus semicinctus","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.009019,3.094426,1,35,"total length",4.01,24.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",595,45,NA,"Aphareus","furca",37346036,1,"Aphareus furca","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.0277,2.87,0.86881,70,"total length",4.14,35.93,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Lutjanidae","Piscivore"
"Feb_21","Willis","Willis_1","D2",25472,45,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
"Feb_21","Willis","Willis_1","D2",10272,45,NA,"Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Willis","Willis_1","D2",53656,45,NA,"Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.00627,3.195,1,60,"total length",3.44,39.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Mullidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D2",25162,45,NA,"Cephalopholis","sonnerati",37311045,3,"Cephalopholis sonnerati","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.013401,3.159971,1,57,"total length",3.81,46.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA,"Serranidae","Carnivore"
"Feb_21","Willis","Willis_1","D2",2977,45,NA,"Zanclus","cornutus",37437001,1,"Zanclus cornutus","Feb_21_Willis_1_D2","14/02/2021",16.32254,149.96458,"outer_reef",NA,NA,0.0147,3.36991,1,23,"total length",2.49,11.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Zanclidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",49210,62,NA,"Acanthurus","thompsoni",37437018,1,"Acanthurus thompsoni","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01698,2.99,1,27,"total length",3.64,25.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Acanthuridae","Planktivore"
"Feb_21","Willis","Willis_1","D4",12807,62,NA,"Ctenochaetus","binotatus",37437021,2,"Ctenochaetus binotatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.050728,2.744453,1,22,"total length",2,22.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","detritivore","small group","Acanthuridae","Grazer"
"Feb_21","Willis","Willis_1","D4",48928,62,NA,"Naso","annulatus",37437024,1,"Naso annulatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.05103,2.71537,0.864,100,"total length",2.12,45.06,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Acanthuridae","Planktivore"
"Feb_21","Willis","Willis_1","D4",27685,62,"minor","Naso","minor",NA,6,"Naso minor","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0127,3.258,0.904977,30,"standard length",2.64,34.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group","Acanthuridae","Planktivore"
"Feb_21","Willis","Willis_1","D4",27021,62,NA,"Balistapus","undulatus",37465047,1,"Balistapus undulatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0565,2.947,0.840689,30,"total length",3.37,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",12473,62,"bursa","Sufflamen","bursa",NA,1,"Sufflamen bursa","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0257,2.94,1,25,"total length",2.9,27.8,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",38309,62,NA,"Xanthichthys","auromarginatus",37465080,3,"Xanthichthys auromarginatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0257,2.94,1,30,"total length",3,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",36810,62,NA,"Triaenodon","obesus",37018038,2,"Triaenodon obesus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Willis","Willis_1","D4",13167,62,NA,"Anampses","geographicus",37384048,1,"Anampses geographicus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01,3.06,1,31,"total length",3.5,34.91,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",8585,62,NA,"Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",50168,62,"lineatus","Cirrhilabrus","lineatus",NA,6,"Cirrhilabrus lineatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0166,2.95,1,12,"total length",3.4,21,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Labridae","Planktivore"
"Feb_21","Willis","Willis_1","D4",14321,62,NA,"Labropsis","australis",37384132,1,"Labropsis australis","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.00977,3.05,1,10.5,"total length",3.86,18.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","corallivore","pair","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",42648,62,"nigromarginatus","Oxycheilinus","nigromarginatus",NA,4,"Oxycheilinus nigromarginatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0166,2.95,1,11.3,"standard length",3.7,24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Willis","Willis_1","D4",37058,62,NA,"Pseudocheilinus","evanidus",37384142,1,"Pseudocheilinus evanidus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01622,2.96,1,9,"total length",3.5,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",14665,62,"cerasinus","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01,3.06,1,12.3,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",56199,62,"microdon","Gymnocranius","microdon",NA,1,"Gymnocranius microdon","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01778,2.97,1,45,"total length",3.39,35.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",27685,62,NA,"Lethrinus","erythracanthus",37351025,1,"Lethrinus erythracanthus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.0183,3.02,0.959,70,"total length",3.41,46.28,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Carnivore"
"Feb_21","Willis","Willis_1","D4",36473,62,NA,"Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Willis","Willis_1","D4",31216,62,"starcki","Hoplolatilus","starcki",NA,2,"Hoplolatilus starcki","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.00537,3.03,1,15.5,"total length",3.4,23.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Malacanthidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",8680,62,NA,"Parupeneus","multifasciatus",37355026,1,"Parupeneus multifasciatus","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D4",57634,62,NA,"Parupeneus","pleurostigma",37355027,2,"Parupeneus pleurostigma","Feb_21_Willis_1_D4","14/02/2021",16.31463,149.9715,"outer_reef",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
